,parent_id,rank,tax_name,root,below_root,superkingdom,below_superkingdom,below_below_superkingdom,below_below_below_superkingdom,below_below_below_below_superkingdom,phylum,below_phylum,below_below_phylum,subphylum,class,below_class,below_below_class,subclass,order,below_order,below_below_order,suborder,family,below_family,below_below_family,below_below_below_family,subfamily,tribe,genus,below_genus,subgenus,species_group,species_subgroup,species,below_species,below_below_species,below_below_below_species,subspecies,below_subspecies,below_below_subspecies,below_below_below_subspecies
10495,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10498,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10499,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10500,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10501,561,species,Escherichia albertii,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia albertii,,,,,,,
10502,208962,below_species,Escherichia albertii KF1,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia albertii,Escherichia albertii KF1,,,,,,
10503,561,species,Escherichia albertii,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia albertii,,,,,,,
10504,561,species,Escherichia albertii,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia albertii,,,,,,,
10506,561,species,Escherichia albertii,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia albertii,,,,,,,
10507,561,species,Escherichia albertii,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia albertii,,,,,,,
10508,561,species,Escherichia albertii,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia albertii,,,,,,,
10517,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10520,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10524,1335302,below_below_species,Escherichia coli O104:H21 str. CFSAN002236,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli O104:H21,1335303.0,,,,,
10525,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10526,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10529,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10530,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10531,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10533,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10534,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10537,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10539,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10542,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10545,562,below_species,Escherichia coli SE11,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli SE11,,,,,,
10546,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10550,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10555,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10556,83333,below_below_species,Escherichia coli str. K-12 substr. MG1655,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli K-12,511145.0,,,,,
10557,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10559,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10560,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10561,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10563,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10564,562,below_species,Escherichia coli JJ1886,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli JJ1886,,,,,,
10568,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10571,562,below_species,Escherichia coli BL21(DE3),root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli BL21(DE3),,,,,,
10572,562,below_species,Escherichia coli O25b:H4-ST131,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli O25b:H4-ST131,,,,,,
10577,42897,below_below_species,Shigella flexneri 2a str. 301,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Shigella,,,,,Shigella flexneri,Shigella flexneri 2a,198214.0,,,,,
10578,620,species,Shigella flexneri,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Shigella,,,,,Shigella flexneri,,,,,,,
10581,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10582,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10584,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10589,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10590,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10591,562,below_species,Escherichia coli APEC O1,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli APEC O1,,,,,,
10593,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10596,168807,below_below_species,Escherichia coli O127:H6 str. E2348/69,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli O127:H6,574521.0,,,,,
10598,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10599,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10600,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10603,562,below_species,Escherichia coli UTI89,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli UTI89,,,,,,
10604,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10608,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10609,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10610,620,species,Shigella dysenteriae,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Shigella,,,,,Shigella dysenteriae,,,,,,,
10611,562,below_species,Escherichia coli ECC-1470,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli ECC-1470,,,,,,
10612,861906,below_below_species,Escherichia coli 042,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli O44:H18,216592.0,,,,,
10616,244320,below_below_species,Escherichia coli O55:H7 str. CB9615,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli O55:H7,701177.0,,,,,
10617,83334,below_below_species,Escherichia coli O157:H7 str. Sakai,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli O157:H7,386585.0,,,,,
10619,562,below_species,Escherichia coli K-12,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli K-12,,,,,,
10622,562,below_species,Escherichia coli SMS-3-5,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli SMS-3-5,,,,,,
10623,168927,below_below_species,Escherichia coli O111:H- str. 11128,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli O111:H-,585396.0,,,,,
10625,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10626,1055538,below_below_species,Escherichia coli O145 str. RM9872,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli O145,1055544.0,,,,,
10629,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10630,83334,below_below_species,Escherichia coli O157:H7 str. SS17,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli O157:H7,1328859.0,,,,,
10631,562,below_species,Escherichia coli O157:H7,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli O157:H7,,,,,,
10635,83334,below_below_species,Escherichia coli O157:H7 str. EC4115,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli O157:H7,444450.0,,,,,
10639,562,below_species,Escherichia coli APEC IMT5155,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli APEC IMT5155,,,,,,
10640,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10641,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10642,562,below_species,Escherichia coli 536,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli 536,,,,,,
10643,562,below_species,Escherichia coli Nissle 1917,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli Nissle 1917,,,,,,
10645,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10646,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10647,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10653,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10654,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10655,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10656,562,below_species,Escherichia coli ABU 83972,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli ABU 83972,,,,,,
10658,562,below_species,Escherichia coli SE15,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli SE15,,,,,,
10659,562,below_species,Escherichia coli IHE3034,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli IHE3034,,,,,,
10660,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10662,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10663,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10664,562,below_species,Escherichia coli CFT073,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli CFT073,,,,,,
10665,562,below_species,Escherichia coli Nissle 1917,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli Nissle 1917,,,,,,
10666,562,below_species,Escherichia coli ATCC 25922,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli ATCC 25922,,,,,,
10668,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10671,562,below_species,Escherichia coli str. 'clone D i2',root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli str. 'clone D i2',,,,,,
10674,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10676,561,species,Escherichia coli,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,,,,,,,
10678,685037,below_below_species,Escherichia coli O83:H1 str. NRG 857C,root,cellular organisms,Bacteria,,,,,Proteobacteria,,,,Gammaproteobacteria,,,,Enterobacterales,,,,Enterobacteriaceae,,,,,,Escherichia,,,,,Escherichia coli,Escherichia coli O83:H1,685038.0,,,,,
